id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W11-2116,0.0,0.0,0.0,proceedings of the 6th workshop on statistical machine translation,proceedings of the sixth workshop on statistical machine translation,proceedings of the sixth workshop on statistical machine translation,proceedings of the 6th workshop on statistical machine translation
N10-1041,0.0,0.0,0.0,overview of the trec 2007 question answering track,human language technologies: the 2010 annual conference of the north american chapter of the association for computational linguistics,human language technologies: the 2010 annual conference of the north american chapter of the association for computational linguistics,overview of the trec 2007 question answering track
W09-1218,0.0,0.0,0.0,proceedings of the thirteenth conference on computational natural language learning (conll): shared task,proceedings of the thirteenth conference on computational natural language learning (conll 2009): shared task,proceedings of the thirteenth conference on computational natural language learning (conll 2009): shared task,proceedings of the thirteenth conference on computational natural language learning (conll): shared task
W03-2909,0.0,0.0,0.0,proceedings of the sixth applied natural language processing conference,proceedings of the 2003 eacl workshop on morphological processing of slavic languages,proceedings of the 2003 eacl workshop on morphological processing of slavic languages,proceedings of the sixth applied natural language processing conference
C02-1052,0.0,0.0,0.0,nouns and countability. lan- guage,international conference on computational linguistics,international conference on computational linguistics,nouns and countability. lan- guage
W10-2603,0.0,0.0,0.0,proceedings of the 2010 workshop on domain adaptation for natural language processing, acl 2010,proceedings of the 2010 workshop on domain adaptation for natural language processing,proceedings of the 2010 workshop on domain adaptation for natural language processing,proceedings of the 2010 workshop on domain adaptation for natural language processing, acl 2010
P11-1033,0.0,0.0,0.0,proceedings of the 49th annual meeting of the association for computational linguistics,proceedings of the 49th annual meeting of the association for computational linguistics: human language technologies,proceedings of the 49th annual meeting of the association for computational linguistics: human language technologies,proceedings of the 49th annual meeting of the association for computational linguistics
E89-1013,0.0,0.0,0.0,references [i],conference of the european association for computational linguistics,conference of the european association for computational linguistics,references [i]
P90-1003,0.0,0.0,0.0,syn- tax and speech,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,syn- tax and speech
P13-2070,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
W13-1410,0.0,0.0,0.0,proceedings of the second workshop on computational linguistics for literature,workshop on computational linguistics for literature,workshop on computational linguistics for literature,proceedings of the second workshop on computational linguistics for literature
W10-1306,1.0,1.0,1.0,,,proceedings of the naacl hlt 2010 workshop on speech and language processing for assistive technologies,proceedings of the naacl hlt 2010 workshop on speech and language processing for assistive technologies
W04-2105,0.0,0.0,0.0,proc. of ecai ontology learning workshop,workshop on enhancing and using electronic dictionaries,workshop on enhancing and using electronic dictionaries,proc. of ecai ontology learning workshop
P10-1022,0.0,0.0,0.0,proceedings of the 48th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 48th annual meeting of the association for computational linguistics
N10-1108,0.0,0.0,0.0,the rules behind roles: iden- tifying speaker role in radio broadcasts proc. aaai,human language technologies: the 2010 annual conference of the north american chapter of the association for computational linguistics,human language technologies: the 2010 annual conference of the north american chapter of the association for computational linguistics,the rules behind roles: iden- tifying speaker role in radio broadcasts proc. aaai
P06-1123,0.0,0.0,0.0,proceedings of the 21st international conference on computational linguistics and 44th annual meeting of the acl,international conference on computational linguistics and annual meeting of the association for computational linguistics,international conference on computational linguistics and annual meeting of the association for computational linguistics,proceedings of the 21st international conference on computational linguistics and 44th annual meeting of the acl
D13-1104,0.0,0.0,0.0,proceedings of the 2013 conference on empirical methods in natural language processing,emnlp,emnlp,proceedings of the 2013 conference on empirical methods in natural language processing
