id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
D12-1133,1.0,1.0,1.0,,,A Transition-Based System for Joint Part-of-Speech Tagging and Labeled Non-Projective Dependency Parsing,A Transition-Based System for Joint Part-of-Speech Tagging and Labeled Non-Projective Dependency Parsing
C10-3003,1.0,1.0,1.0,,,Annotation Tool for Discourse in PDT,Annotation Tool for Discourse in PDT
A94-1010,0.0,0.0,0.0,Improving Language Models by Clustering Training Sentences,Improving Language Models By Clustering Training Sentences,Improving Language Models By Clustering Training Sentences,Improving Language Models by Clustering Training Sentences
I05-1074,1.0,1.0,1.0,,,A Connectionist Model of Anticipation in Visual Worlds,A Connectionist Model of Anticipation in Visual Worlds
P09-2053,1.0,1.0,1.0,,,Play the Language: Play Coreference,Play the Language: Play Coreference
N12-1028,1.0,1.0,1.0,,,NOMIT: Automatic Titling by Nominalizing,NOMIT: Automatic Titling by Nominalizing
W13-4036,1.0,1.0,1.0,,,Training and evaluation of an MDP model for social multi-user human-robot interaction,Training and evaluation of an MDP model for social multi-user human-robot interaction
D11-1096,1.0,1.0,1.0,,,Structured Lexical Similarity via Convolution Kernels on Dependency Trees,Structured Lexical Similarity via Convolution Kernels on Dependency Trees
P07-1084,0.0,0.0,0.0,Bilingual Terminology Mining – Using Brain, not brawn comparable corpora,Bilingual Terminology Mining - Using Brain, not brawn comparable corpora,Bilingual Terminology Mining - Using Brain, not brawn comparable corpora,Bilingual Terminology Mining – Using Brain, not brawn comparable corpora
H92-1082,0.0,0.0,0.0,An Efficient A* Stack Decoder Algorithm for Continuous Speech Recognition with a Stochastic Language Model*,An Efficient A* Stack Decoder Algorithm For Continuous Speech Recognition With A Stochastic Language Model,An Efficient A* Stack Decoder Algorithm For Continuous Speech Recognition With A Stochastic Language Model,An Efficient A* Stack Decoder Algorithm for Continuous Speech Recognition with a Stochastic Language Model*
P95-1045,0.0,0.0,0.0,Polyphony and Argumentative Semantics,Polyphony And Argumentative Semantics,Polyphony And Argumentative Semantics,Polyphony and Argumentative Semantics
W06-1101,1.0,1.0,1.0,,,Linguistic Distances,Linguistic Distances
W10-1412,0.0,0.0,0.0,Easy First Dependency Parsing of Modern Hebrew,Easy-First Dependency Parsing of Modern Hebrew,Easy-First Dependency Parsing of Modern Hebrew,Easy First Dependency Parsing of Modern Hebrew
W04-1005,0.0,0.0,0.0,Vocabulary Usage in Newswire Summaries,Vocabulary Usage In Newswire Summaries,Vocabulary Usage In Newswire Summaries,Vocabulary Usage in Newswire Summaries
P08-1089,1.0,1.0,1.0,,,Pivot Approach for Extracting Paraphrase Patterns from Bilingual Corpora,Pivot Approach for Extracting Paraphrase Patterns from Bilingual Corpora
W11-0207,0.0,0.0,0.0,Medical Entity Recognition: A Comparison of Semantic and Statistical Methods,Medical Entity Recognition: A Comparaison of Semantic and Statistical Methods,Medical Entity Recognition: A Comparaison of Semantic and Statistical Methods,Medical Entity Recognition: A Comparison of Semantic and Statistical Methods
P98-1103,1.0,1.0,1.0,,,Context Management with Topics for Spoken Dialogue Systems,Context Management with Topics for Spoken Dialogue Systems
L08-1498,1.0,1.0,1.0,,,LILA: Cellular Telephone Speech Databases from Asia,LILA: Cellular Telephone Speech Databases from Asia
P09-2064,1.0,1.0,1.0,,,Prediction of Thematic Rank for Structured Semantic Role Labeling,Prediction of Thematic Rank for Structured Semantic Role Labeling
H89-1013,0.0,0.0,0.0,PORTABILITY IN THE JANUS NATURAL LANGUAGE INTERFACE 1,Portability In The JANUS Natural Language Interface,Portability In The JANUS Natural Language Interface,PORTABILITY IN THE JANUS NATURAL LANGUAGE INTERFACE 1
W09-3511,1.0,1.0,1.0,,,Transliteration of Name Entity via Improved Statistical Translation on Character Sequences,Transliteration of Name Entity via Improved Statistical Translation on Character Sequences
D07-1011,0.0,0.0,0.0,Incremental generation of plural descriptions: Similarity and partitioning,Incremental Generation of Plural Descriptions: Similarity and Partitioning,Incremental Generation of Plural Descriptions: Similarity and Partitioning,Incremental generation of plural descriptions: Similarity and partitioning
W07-0802,1.0,1.0,1.0,,,Implementation of the Arabic Numerals and their Syntax in GF,Implementation of the Arabic Numerals and their Syntax in GF
P13-1112,0.0,0.0,0.0,Reconstructing an Indo-European Family Tree from Non-native English texts,Reconstructing an Indo-European Family Tree from Non-native English Texts,Reconstructing an Indo-European Family Tree from Non-native English Texts,Reconstructing an Indo-European Family Tree from Non-native English texts
N04-4009,1.0,1.0,1.0,,,Competitive Self-Trained Pronoun Interpretation,Competitive Self-Trained Pronoun Interpretation
W10-4134,1.0,1.0,1.0,,,Incorporating New Words Detection with Chinese Word Segmentation,Incorporating New Words Detection with Chinese Word Segmentation
P06-2032,0.0,0.0,0.0,Coreference handling in XMG,Coreference Handling In XMG,Coreference Handling In XMG,Coreference handling in XMG
I05-6010,1.0,1.0,1.0,,,Some remarks on the Annotation of Quantifying Noun Groups in Treebanks,Some remarks on the Annotation of Quantifying Noun Groups in Treebanks
W10-3305,1.0,1.0,1.0,,,Learning Semantic Network Patterns for Hypernymy Extraction,Learning Semantic Network Patterns for Hypernymy Extraction
P11-1090,1.0,1.0,1.0,,,Unsupervised Bilingual Morpheme Segmentation and Alignment with Context-rich Hidden Semi-Markov Models,Unsupervised Bilingual Morpheme Segmentation and Alignment with Context-rich Hidden Semi-Markov Models
S13-2076,1.0,1.0,1.0,,,OPTWIMA: Comparing Knowledge-rich and Knowledge-poor Approaches for Sentiment Analysis in Short Informal Texts,OPTWIMA: Comparing Knowledge-rich and Knowledge-poor Approaches for Sentiment Analysis in Short Informal Texts
W10-2803,1.0,1.0,1.0,,,What Is Word Meaning, Really? (And How Can Distributional Models Help Us Describe It?),What Is Word Meaning, Really? (And How Can Distributional Models Help Us Describe It?)
W04-2326,0.0,0.0,0.0,Annotating Student Emotional States in Spoken Tutoring Dialogues,Annotating Student Emotional States In Spoken Tutoring Dialogues,Annotating Student Emotional States In Spoken Tutoring Dialogues,Annotating Student Emotional States in Spoken Tutoring Dialogues
W09-1302,0.0,0.0,0.0,Distinguishing Historical from Current Problems in Clinical Reports—Which Textual Features Help?,Distinguishing Historical from Current Problems in Clinical Reports – Which Textual Features Help?,Distinguishing Historical from Current Problems in Clinical Reports – Which Textual Features Help?,Distinguishing Historical from Current Problems in Clinical Reports—Which Textual Features Help?
W10-3007,0.0,0.0,0.0,Resolving Speculation: MaxEnt Cue Classification and Dependency-Based Scope Rules *,Resolving Speculation: MaxEnt Cue Classification and Dependency-Based Scope Rules,Resolving Speculation: MaxEnt Cue Classification and Dependency-Based Scope Rules,Resolving Speculation: MaxEnt Cue Classification and Dependency-Based Scope Rules *
C65-1028,-1,0.0,-1,,MORPHISM: A Symbolic List Processing Language,MORPHISM: A Symbolic List Processing Language,
N06-4003,0.0,0.0,0.0,SmartNotes: Implicit Labeling of Meeting Data through User Note–Taking and Browsing,SmartNotes: Implicit Labeling Of Meeting Data Through User Note-Taking And Browsing,SmartNotes: Implicit Labeling Of Meeting Data Through User Note-Taking And Browsing,SmartNotes: Implicit Labeling of Meeting Data through User Note–Taking and Browsing
D10-1089,1.0,1.0,1.0,,,WikiWars: A New Corpus for Research on Temporal Expressions,WikiWars: A New Corpus for Research on Temporal Expressions
W06-1623,1.0,1.0,1.0,,,Inducing Temporal Graphs,Inducing Temporal Graphs
H91-1048,1.0,1.0,1.0,,,Continuous Speech Recognition Using Segmental Neural Nets,Continuous Speech Recognition Using Segmental Neural Nets
P10-1143,1.0,1.0,1.0,,,Unsupervised Event Coreference Resolution with Rich Linguistic Features,Unsupervised Event Coreference Resolution with Rich Linguistic Features
P12-2032,1.0,1.0,1.0,,,A Comprehensive Gold Standard for the Enron Organizational Hierarchy,A Comprehensive Gold Standard for the Enron Organizational Hierarchy
N07-1036,1.0,1.0,1.0,,,An Exploration of Eye Gaze in Spoken Language Processing for Multimodal Conversational Interfaces,An Exploration of Eye Gaze in Spoken Language Processing for Multimodal Conversational Interfaces
W10-1909,0.0,0.0,0.0,An Exploration of Mining Gene Expression Mentions and their Anatomical Locations from Biomedical Text,An Exploration of Mining Gene Expression Mentions and Their Anatomical Locations from Biomedical Text,An Exploration of Mining Gene Expression Mentions and Their Anatomical Locations from Biomedical Text,An Exploration of Mining Gene Expression Mentions and their Anatomical Locations from Biomedical Text
C96-1032,0.0,0.0,0.0,Syntactic Analyses for Parallel Grammars: Auxiliaries and Genitive NPs,Syntactic Analyses For Parallel Grammars: Auxiliaries And Genitive NPs,Syntactic Analyses For Parallel Grammars: Auxiliaries And Genitive NPs,Syntactic Analyses for Parallel Grammars: Auxiliaries and Genitive NPs
W13-2804,1.0,1.0,1.0,,,Machine Learning Disambiguation of Quechua Verb Morphology,Machine Learning Disambiguation of Quechua Verb Morphology
W11-2209,1.0,1.0,1.0,,,Unsupervised Concept Annotation using Latent Dirichlet Allocation and Segmental Methods,Unsupervised Concept Annotation using Latent Dirichlet Allocation and Segmental Methods
W08-0106,1.0,1.0,1.0,,,Semantic negotiation in dialogue: the mechanisms of alignment,Semantic negotiation in dialogue: the mechanisms of alignment
P05-1007,0.0,0.0,0.0,Aggregation improves learning: experiments in natural language generation for intelligent tutoring systems,Aggregation Improves Learning: Experiments In Natural Language Generation For Intelligent Tutoring Systems,Aggregation Improves Learning: Experiments In Natural Language Generation For Intelligent Tutoring Systems,Aggregation improves learning: experiments in natural language generation for intelligent tutoring systems
M93-1023,0.0,0.0,0.0,UMASS/HUGHES : DESCRIPTION OF THE CIRCUS SYSTE M USED FOR MUC-5 1,UMASS/HUGHES: Description Of The CIRCUS System Used For MUC-5,UMASS/HUGHES: Description Of The CIRCUS System Used For MUC-5,UMASS/HUGHES : DESCRIPTION OF THE CIRCUS SYSTE M USED FOR MUC-5 1
W02-1209,0.0,0.0,0.0,Decomposition for ISO/IEC 10646 Ideographic Characters,Decomposition For ISO/IEC 10646 Ideographic Characters,Decomposition For ISO/IEC 10646 Ideographic Characters,Decomposition for ISO/IEC 10646 Ideographic Characters
W06-1802,0.0,0.0,0.0,Linguistic Knowledge and Question Answering,Linguistic Knowledge And Question Answering,Linguistic Knowledge And Question Answering,Linguistic Knowledge and Question Answering
P04-3017,0.0,0.0,0.0,Finding Anchor Verbs for Biomedical IE Using Predicate-Argument Structures,Finding Anchor Verbs For Biomedical IE Using Predicate-Argument Structures,Finding Anchor Verbs For Biomedical IE Using Predicate-Argument Structures,Finding Anchor Verbs for Biomedical IE Using Predicate-Argument Structures
W04-2706,0.0,0.0,0.0,Deep Syntactic Annotation: Tectogrammatical Representation and Beyond,Deep Syntactic Annotation: Tectogrammatical Representation And Beyond,Deep Syntactic Annotation: Tectogrammatical Representation And Beyond,Deep Syntactic Annotation: Tectogrammatical Representation and Beyond
I08-4017,1.0,1.0,1.0,,,Unsupervised Segmentation Helps Supervised Learning of Character Tagging for Word Segmentation and Named Entity Recognition,Unsupervised Segmentation Helps Supervised Learning of Character Tagging for Word Segmentation and Named Entity Recognition
P09-2077,1.0,1.0,1.0,,,Extending a Surface Realizer to Generate Coherent Discourse,Extending a Surface Realizer to Generate Coherent Discourse
C08-1041,1.0,1.0,1.0,,,Improving Statistical Machine Translation using Lexicalized Rule Selection,Improving Statistical Machine Translation using Lexicalized Rule Selection
C08-1069,1.0,1.0,1.0,,,Comparative Parser Performance Analysis across Grammar Frameworks through Automatic Tree Conversion using Synchronous Grammars,Comparative Parser Performance Analysis across Grammar Frameworks through Automatic Tree Conversion using Synchronous Grammars
P08-1078,1.0,1.0,1.0,,,Contextual Preferences,Contextual Preferences
C08-1087,-1,0.0,-1,,Scientific Paper Summarization Using Citation Summary Networks,Scientific Paper Summarization Using Citation Summary Networks,
P06-1075,0.0,0.0,0.0,The Effect of Translation Quality in MT-Based Cross-Language Information Retrieval,The Effect Of Translation Quality In MT-Based Cross-Language Information Retrieval,The Effect Of Translation Quality In MT-Based Cross-Language Information Retrieval,The Effect of Translation Quality in MT-Based Cross-Language Information Retrieval
P99-1061,0.0,0.0,0.0,A Bag of Useful Techniques for Efficient and Robust Parsing,A Bag Of Useful Techniques For Efficient And Robust Parsing,A Bag Of Useful Techniques For Efficient And Robust Parsing,A Bag of Useful Techniques for Efficient and Robust Parsing
W10-2707,0.0,0.0,0.0,'How was your day?',How Was Your Day?,How Was Your Day?,'How was your day?'
W05-0306,0.0,0.0,0.0,Investigating the Characteristics of Causal Relations in Japanese Text,Investigating The Characteristics Of Causal Relations In Japanese Text,Investigating The Characteristics Of Causal Relations In Japanese Text,Investigating the Characteristics of Causal Relations in Japanese Text
