id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W13-2107,-1,0.0,-1,,generating and interpreting referring expressions as belief state planning and plan recognition,generating and interpreting referring expressions as belief state planning and plan recognition,
W11-0706,-1,0.0,-1,,detecting forum authority claims in online discussions,detecting forum authority claims in online discussions,
P98-2251,-1,0.0,-1,,predicting part of speech information about unknown words using statistical methods,predicting part of speech information about unknown words using statistical methods,
P84-1079,1.0,1.0,1.0,,,understanding of japanese in an interactive programming system,understanding of japanese in an interactive programming system
W99-0203,0.0,0.0,0.0,identification of coreference between names,identification of coreference between names and faces,identification of coreference between names and faces,identification of coreference between names
P11-2105,-1,0.0,-1,,hierarchical text classification with latent concepts,hierarchical text classification with latent concepts,
W07-2091,-1,0.0,-1,,unt subfinder combining knowledge sources for automatic lexical substitution,unt subfinder combining knowledge sources for automatic lexical substitution,
S12-1100,-1,0.0,-1,,uow semantically informed text similarity,uow semantically informed text similarity,
W03-0506,0.0,0.0,0.0,a study for documents summarization based on personal annotation,a study for document summarization based on personal annotation,a study for document summarization based on personal annotation,a study for documents summarization based on personal annotation
W11-0416,-1,0.0,-1,,mae and mai lightweight annotation and adjudication tools,mae and mai lightweight annotation and adjudication tools,
P13-1036,-1,0.0,-1,,scalable decipherment for machine translation via hash sampling,scalable decipherment for machine translation via hash sampling,
A92-1017,-1,0.0,-1,,extended spelling correction for german,extended spelling correction for german,
W08-1304,-1,0.0,-1,,toward a cross framework parser annotation standard,toward a cross framework parser annotation standard,
W12-2511,-1,0.0,-1,,a pilot propbank annotation for quranic arabic,a pilot propbank annotation for quranic arabic,
W09-2814,-1,0.0,-1,,creating an annotated corpus for generating walking directions,creating an annotated corpus for generating walking directions,
W09-0214,-1,0.0,-1,,semantic density analysis comparing word meaning across time and phonetic space,semantic density analysis comparing word meaning across time and phonetic space,
N04-4022,-1,0.0,-1,,context based speech recognition error detection and correction,context based speech recognition error detection and correction,
W10-1817,-1,0.0,-1,,the unified annotation of syntax and discourse in the copenhagen dependency treebanks,the unified annotation of syntax and discourse in the copenhagen dependency treebanks,
P10-1123,-1,0.0,-1,,assessing the role of discourse references in entailment inference,assessing the role of discourse references in entailment inference,
J03-3006,-1,0.0,-1,,automatic association of web directories with word senses,automatic association of web directories with word senses,
P98-2222,0.0,0.0,0.0,using leading text for news summaries evaluation results and implications for commercial,using leading text for news summaries evaluation results and implications for commercial summarization applications,using leading text for news summaries evaluation results and implications for commercial summarization applications,using leading text for news summaries evaluation results and implications for commercial
P13-1155,-1,0.0,-1,,social text normalization using contextual graph random walks,social text normalization using contextual graph random walks,
W07-1424,-1,0.0,-1,,mutaphrase paraphrasing with framenet,mutaphrase paraphrasing with framenet,
W06-2906,-1,0.0,-1,,resolving and generating definite anaphora by modeling hypernymy using unlabeled corpora,resolving and generating definite anaphora by modeling hypernymy using unlabeled corpora,
P09-2029,-1,0.0,-1,,an integrated multi document summarization approach based on word hierarchical representation,an integrated multi document summarization approach based on word hierarchical representation,
H01-1021,-1,0.0,-1,,evaluating question answering techniques in chinese,evaluating question answering techniques in chinese,
C94-2139,1.0,1.0,1.0,,,analysis of japanese compound nouns using collocational information,analysis of japanese compound nouns using collocational information
P01-1070,-1,0.0,-1,,using machine learning techniques to interpret wh questions,using machine learning techniques to interpret wh questions,
W03-2117,-1,0.0,-1,,multi level annotation in mmax,multi level annotation in mmax,
W12-4509,-1,0.0,-1,,ubiu for multilingual coreference resolution in ontonotes,ubiu for multilingual coreference resolution in ontonotes,
P09-2051,-1,0.0,-1,,mining association language patterns for negative life event classification,mining association language patterns for negative life event classification,
P04-2012,-1,0.0,-1,,a framework for unsupervised natural language morphology induction,a framework for unsupervised natural language morphology induction,
P05-1046,-1,0.0,-1,,unsupervised learning of field segmentation models for information extraction,unsupervised learning of field segmentation models for information extraction,
P06-2043,-1,0.0,-1,,improving english subcategorization acquisition with diathesis alternations as heuristic information,improving english subcategorization acquisition with diathesis alternations as heuristic information,
P07-1011,-1,0.0,-1,,detecting erroneous sentences using automatically mined sequential patterns,detecting erroneous sentences using automatically mined sequential patterns,
C10-1081,-1,0.0,-1,,semantic role features for machine translation,semantic role features for machine translation,
W10-0404,-1,0.0,-1,,the design of a proofreading software service,the design of a proofreading software service,
H05-2003,-1,0.0,-1,,classummary introducing discussion summarization to online classrooms,classummary introducing discussion summarization to online classrooms,
W06-1009,-1,0.0,-1,,evaluation of the bible as a resource for cross language information retrieval,evaluation of the bible as a resource for cross language information retrieval,
C02-1009,-1,0.0,-1,,a robust cross style bilingual sentences alignment model,a robust cross style bilingual sentences alignment model,
W07-0608,-1,0.0,-1,,simulating the acquisition of object names,simulating the acquisition of object names,
